case_id,activity,timestamp,team,status,priority
C0047,Technical Assessment,2026-03-18 12:54:48.501958,Technical,Completed,Medium
C0047,Quality Review,2026-03-19 18:49:28.177889,Quality,Completed,Medium
C0047,Decision,2026-03-19 21:14:36.075608,Quality,Completed,Medium
C0047,Customer Notification,2026-03-20 00:48:23.729312,Customer Service,Completed,Medium
C0047,Case Closed,2026-03-20 05:44:42.642616,Customer Service,Completed,Medium
C0048,Claim Received,2026-05-31 17:00:00.000000,Customer Service,Completed,High
C0048,Initial Review,2026-05-31 21:47:44.193599,Customer Service,Completed,High
C0048,Technical Assessment,2026-06-01 02:39:35.560868,Technical,Completed,High
C0048,Quality Review,2026-06-01 18:53:10.527718,Quality,Completed,High
C0048,Decision,2026-06-01 23:05:40.999206,Quality,Completed,High
C0048,Customer Notification,2026-06-02 00:40:01.155512,Customer Service,Completed,High
C0048,Case Closed,2026-06-02 04:15:25.132870,Customer Service,Completed,High
C0049,Claim Received,2026-01-12 13:00:00.000000,Customer Service,Completed,High
C0049,Initial Review,2026-01-12 16:46:43.754183,Customer Service,Completed,High
C0049,Technical Assessment,2026-01-13 05:03:59.761134,Technical,Completed,High
C0049,Quality Review,2026-01-14 03:24:33.933028,Quality,Completed,High
C0049,Decision,2026-01-14 09:43:02.470464,Quality,Completed,High
C0049,Customer Notification,2026-01-14 10:36:22.319906,Customer Service,Completed,High
C0049,Case Closed,2026-01-14 13:46:00.918088,Customer Service,Completed,High
C0050,Claim Received,2026-05-15 15:00:00.000000,Customer Service,Completed,Medium
C0050,Initial Review,2026-05-15 16:04:36.256762,Customer Service,Completed,Medium
C0050,Technical Assessment,2026-05-16 08:16:11.278518,Technical,Completed,Medium
C0050,Quality Review,2026-05-16 22:03:56.439166,Quality,Completed,Medium
C0050,Technical Assessment,2026-05-17 05:46:33.587255,Technical,Completed,Medium
C0050,Quality Review,2026-05-18 03:18:56.146439,Quality,Completed,Medium
C0050,Decision,2026-05-18 07:17:13.163161,Quality,Completed,Medium
C0050,Customer Notification,2026-05-18 09:53:16.284135,Customer Service,Completed,Medium
C0050,Case Closed,2026-05-18 14:01:18.669357,Customer Service,Completed,Medium
C0051,Claim Received,2026-06-08 09:00:00.000000,Customer Service,Completed,Medium
C0051,Initial Review,2026-06-08 11:10:25.864376,Customer Service,Completed,Medium
C0051,Technical Assessment,2026-06-08 19:11:49.766180,Technical,Completed,Medium
C0051,Quality Review,2026-06-09 09:21:58.540358,Quality,Completed,Medium
C0051,Decision,2026-06-09 15:55:42.525727,Quality,Completed,Medium
C0051,Customer Notification,2026-06-09 17:13:48.003922,Customer Service,Completed,Medium
C0051,Case Closed,2026-06-10 00:43:19.172255,Customer Service,Completed,Medium
C0052,Claim Received,2026-04-02 13:00:00.000000,Customer Service,Completed,Low
C0052,Initial Review,2026-04-02 16:47:02.834618,Customer Service,Completed,Low
C0052,Technical Assessment,2026-04-03 04:30:23.724396,Technical,Completed,Low
C0052,Quality Review,2026-04-04 00:05:32.022352,Quality,Completed,Low
C0052,Decision,2026-04-04 06:52:50.049468,Quality,Completed,Low
C0052,Customer Notification,2026-04-04 10:32:23.473624,Customer Service,Completed,Low
C0052,Case Closed,2026-04-04 15:14:19.667646,Customer Service,Completed,Low
C0053,Claim Received,2026-06-20 08:00:00.000000,Customer Service,Completed,Medium
C0053,Initial Review,2026-06-20 13:29:40.353571,Customer Service,Completed,Medium
C0053,Technical Assessment,2026-06-20 21:31:16.989525,Technical,Completed,Medium
C0053,Quality Review,2026-06-21 11:17:38.657709,Quality,Completed,Medium
C0053,Decision,2026-06-21 19:13:11.934326,Quality,Completed,Medium
C0053,Customer Notification,2026-06-21 23:06:21.848312,Customer Service,Completed,Medium
C0053,Case Closed,2026-06-22 02:23:24.892940,Customer Service,Completed,Medium
C0054,Claim Received,2026-01-28 11:00:00.000000,Customer Service,Completed,High
C0054,Initial Review,2026-01-28 13:19:31.645886,Customer Service,Completed,High
C0054,Technical Assessment,2026-01-28 19:50:21.220660,Technical,Completed,High
C0054,Quality Review,2026-01-29 05:51:37.685664,Quality,Completed,High
C0054,Technical Assessment,2026-01-30 04:45:34.348085,Technical,Completed,High
C0054,Quality Review,2026-01-31 06:58:07.806614,Quality,Completed,High
C0054,Technical Assessment,2026-01-31 21:04:23.472189,Technical,Completed,High
C0054,Quality Review,2026-02-01 20:58:49.771483,Quality,Completed,High
C0054,Decision,2026-02-02 02:54:52.486874,Quality,Completed,High
C0054,Customer Notification,2026-02-02 04:16:00.709772,Customer Service,Completed,High
C0054,Case Closed,2026-02-02 05:56:34.375133,Customer Service,Completed,High
C0055,Claim Received,2026-06-18 18:00:00.000000,Customer Service,Completed,High
C0055,Initial Review,2026-06-18 22:09:12.054484,Customer Service,Completed,High
C0055,Technical Assessment,2026-06-19 11:28:17.291832,Technical,Completed,High
C0055,Quality Review,2026-06-20 03:00:10.732771,Quality,Completed,High
C0055,Decision,2026-06-20 07:23:05.768128,Quality,Completed,High
C0055,Customer Notification,2026-06-20 08:24:04.520494,Customer Service,Completed,High
C0055,Case Closed,2026-06-20 12:11:28.244949,Customer Service,Completed,High
C0056,Claim Received,2026-04-04 16:00:00.000000,Customer Service,Completed,Medium
C0056,Initial Review,2026-04-04 19:30:32.305721,Customer Service,Completed,Medium
C0056,Technical Assessment,2026-04-05 01:48:45.344508,Technical,Completed,Medium
C0056,Quality Review,2026-04-06 12:28:23.171819,Quality,Completed,Medium
C0056,Decision,2026-04-06 16:14:38.227121,Quality,Completed,Medium
C0056,Customer Notification,2026-04-06 19:39:23.938538,Customer Service,Completed,Medium
C0056,Case Closed,2026-04-06 21:01:59.327034,Customer Service,Completed,Medium
C0057,Claim Received,2026-06-22 14:00:00.000000,Customer Service,Completed,High
C0057,Initial Review,2026-06-22 18:40:08.684361,Customer Service,Completed,High
C0057,Technical Assessment,2026-06-23 01:57:56.734353,Technical,Completed,High
C0057,Quality Review,2026-06-23 11:49:58.791794,Quality,Completed,High
C0057,Decision,2026-06-23 15:36:57.494353,Quality,Completed,High
C0057,Customer Notification,2026-06-23 18:01:46.518842,Customer Service,Completed,High
C0057,Case Closed,2026-06-23 22:07:09.327980,Customer Service,Completed,High
C0058,Claim Received,2026-01-07 17:00:00.000000,Customer Service,Completed,Medium
C0058,Initial Review,2026-01-07 22:25:16.227214,Customer Service,Completed,Medium
C0058,Technical Assessment,2026-01-08 15:14:05.125015,Technical,Completed,Medium
C0058,Quality Review,2026-01-09 04:45:07.077371,Quality,Completed,Medium
C0058,Decision,2026-01-09 12:12:29.850361,Quality,Completed,Medium
C0058,Customer Notification,2026-01-09 14:25:59.445604,Customer Service,Completed,Medium
C0058,Case Closed,2026-01-09 20:09:52.153196,Customer Service,Completed,Medium
C0059,Claim Received,2026-05-18 10:00:00.000000,Customer Service,Completed,Low
C0059,Initial Review,2026-05-18 13:31:54.749953,Customer Service,Completed,Low
C0059,Technical Assessment,2026-05-19 10:16:53.298827,Technical,Completed,Low
C0059,Quality Review,2026-05-20 16:14:20.456753,Quality,Completed,Low
C0059,Decision,2026-05-20 23:52:13.906735,Quality,Completed,Low
C0059,Customer Notification,2026-05-21 03:25:41.694527,Customer Service,Completed,Low
C0059,Case Closed,2026-05-21 08:19:19.782351,Customer Service,Completed,Low
C0060,Claim Received,2026-02-25 15:00:00.000000,Customer Service,Completed,High
C0060,Initial Review,2026-02-25 17:34:43.620381,Customer Service,Completed,High
C0060,Technical Assessment,2026-02-26 00:50:27.121464,Technical,Completed,High
C0060,Quality Review,2026-02-26 17:29:37.313795,Quality,Completed,High
C0060,Decision,2026-02-26 22:11:19.921068,Quality,Completed,High
C0060,Customer Notification,2026-02-26 23:39:03.536717,Customer Service,Completed,High
C0060,Case Closed,2026-02-27 04:14:49.292068,Customer Service,Completed,High
C0061,Claim Received,2026-06-13 17:00:00.000000,Customer Service,Completed,Medium
C0061,Initial Review,2026-06-13 22:51:19.679617,Customer Service,Completed,Medium
C0061,Technical Assessment,2026-06-14 07:31:28.541101,Technical,Completed,Medium
C0061,Quality Review,2026-06-15 14:24:43.448939,Quality,Completed,Medium
C0061,Decision,2026-06-15 21:23:27.514223,Quality,Completed,Medium
C0061,Customer Notification,2026-06-16 00:09:00.451526,Customer Service,Completed,Medium
C0061,Case Closed,2026-06-16 02:18:54.427749,Customer Service,Completed,Medium
C0062,Claim Received,2026-03-12 10:00:00.000000,Customer Service,Completed,Medium
C0062,Initial Review,2026-03-12 15:56:15.491479,Customer Service,Completed,Medium
C0062,Request Additional Information,2026-03-14 08:41:02.883012,Customer Service,Completed,Medium
C0062,Initial Review,2026-03-14 14:00:58.945005,Customer Service,Completed,Medium
C0062,Technical Assessment,2026-03-14 23:01:54.355878,Technical,Completed,Medium
C0062,Quality Review,2026-03-18 05:25:45.033273,Quality,Completed,Medium
C0062,Decision,2026-03-18 09:01:16.971453,Quality,Completed,Medium
C0062,Customer Notification,2026-03-18 11:17:03.345468,Customer Service,Completed,Medium
C0062,Case Closed,2026-03-18 12:36:07.390155,Customer Service,Completed,Medium
C0063,Claim Received,2026-04-26 16:00:00.000000,Customer Service,Completed,Medium
C0063,Initial Review,2026-04-26 18:06:27.895616,Customer Service,Completed,Medium
C0063,Technical Assessment,2026-04-27 08:17:20.942673,Technical,Completed,Medium
C0063,Quality Review,2026-04-28 12:06:10.168239,Quality,Completed,Medium
C0063,Decision,2026-04-29 05:40:58.644576,Quality,Completed,Medium
C0063,Customer Notification,2026-04-29 09:40:43.381531,Customer Service,Completed,Medium
C0063,Case Closed,2026-04-29 12:48:36.306678,Customer Service,Completed,Medium
C0064,Claim Received,2026-01-21 13:00:00.000000,Customer Service,Completed,Medium
C0064,Initial Review,2026-01-21 17:02:29.353625,Customer Service,Completed,Medium
C0064,Request Additional Information,2026-01-22 14:56:31.427168,Customer Service,Completed,Medium
C0064,Initial Review,2026-01-22 18:41:01.842981,Customer Service,Completed,Medium
C0064,Technical Assessment,2026-01-23 12:36:31.081876,Technical,Completed,Medium
C0064,Quality Review,2026-01-24 11:29:52.093955,Quality,Completed,Medium
C0064,Decision,2026-01-24 14:05:34.348727,Quality,Completed,Medium
C0064,Customer Notification,2026-01-24 17:39:04.510290,Customer Service,Completed,Medium
C0064,Case Closed,2026-01-24 22:29:45.839432,Customer Service,Completed,Medium
C0065,Claim Received,2026-02-28 14:00:00.000000,Customer Service,Completed,Medium
C0065,Initial Review,2026-02-28 16:41:40.769139,Customer Service,Completed,Medium
C0065,Technical Assessment,2026-03-01 02:31:06.647512,Technical,Completed,Medium
C0065,Quality Review,2026-03-02 00:45:39.057653,Quality,Completed,Medium
C0065,Decision,2026-03-02 05:00:23.959759,Quality,Completed,Medium
C0065,Customer Notification,2026-03-02 08:46:32.198145,Customer Service,Completed,Medium
C0065,Case Closed,2026-03-02 13:56:04.092138,Customer Service,Completed,Medium
C0066,Claim Received,2026-02-03 16:00:00.000000,Customer Service,Completed,High
C0066,Initial Review,2026-02-03 17:02:23.726083,Customer Service,Completed,High
C0066,Technical Assessment,2026-02-04 02:31:50.800028,Technical,Completed,High
C0066,Quality Review,2026-02-04 20:01:05.892736,Quality,Completed,High
C0066,Decision,2026-02-05 02:08:08.616870,Quality,Completed,High
C0066,Customer Notification,2026-02-05 05:08:01.506187,Customer Service,Completed,High
C0066,Case Closed,2026-02-05 07:05:03.369657,Customer Service,Completed,High
C0067,Claim Received,2026-02-09 18:00:00.000000,Customer Service,Completed,Medium
C0067,Initial Review,2026-02-09 21:24:39.409132,Customer Service,Completed,Medium
C0067,Technical Assessment,2026-02-10 06:18:45.154441,Technical,Completed,Medium
C0067,Quality Review,2026-02-10 21:04:11.245530,Quality,Completed,Medium
C0067,Decision,2026-02-11 00:25:36.281967,Quality,Completed,Medium
C0067,Customer Notification,2026-02-11 03:06:34.711546,Customer Service,Completed,Medium
C0067,Case Closed,2026-02-11 07:13:05.740044,Customer Service,Completed,Medium
C0068,Claim Received,2026-06-18 12:00:00.000000,Customer Service,Completed,Medium
C0068,Initial Review,2026-06-18 13:08:41.157259,Customer Service,Completed,Medium
C0068,Technical Assessment,2026-06-19 03:49:06.596965,Technical,Completed,Medium
C0068,Quality Review,2026-06-20 00:14:35.020517,Quality,Completed,Medium
C0068,Decision,2026-06-20 03:06:09.252708,Quality,Completed,Medium
C0068,Customer Notification,2026-06-20 04:18:40.775257,Customer Service,Completed,Medium
C0068,Case Closed,2026-06-20 10:10:13.360995,Customer Service,Completed,Medium
C0069,Claim Received,2026-04-27 13:00:00.000000,Customer Service,Completed,Medium
C0069,Initial Review,2026-04-27 14:47:13.366965,Customer Service,Completed,Medium
C0069,Technical Assessment,2026-04-27 23:19:42.264726,Technical,Completed,Medium
C0069,Quality Review,2026-04-29 01:38:15.998645,Quality,Completed,Medium
C0069,Decision,2026-04-29 04:34:16.524559,Quality,Completed,Medium
C0069,Customer Notification,2026-04-29 05:43:13.959477,Customer Service,Completed,Medium
C0069,Case Closed,2026-04-29 08:56:09.993015,Customer Service,Completed,Medium
C0070,Claim Received,2026-02-25 16:00:00.000000,Customer Service,Completed,Medium
C0070,Initial Review,2026-02-25 17:34:08.715146,Customer Service,Completed,Medium
C0070,Technical Assessment,2026-02-26 01:32:04.337238,Technical,Completed,Medium
C0070,Quality Review,2026-02-27 01:12:49.407129,Quality,Completed,Medium
C0070,Decision,2026-02-27 03:29:10.422161,Quality,Completed,Medium
C0070,Customer Notification,2026-02-27 11:52:48.550766,Customer Service,Completed,Medium
C0070,Case Closed,2026-02-27 14:23:14.099282,Customer Service,Completed,Medium
C0071,Claim Received,2026-03-25 09:00:00.000000,Customer Service,Completed,Medium
C0071,Initial Review,2026-03-25 10:02:19.138318,Customer Service,Completed,Medium
C0071,Technical Assessment,2026-03-25 16:29:54.156333,Technical,Completed,Medium
C0071,Quality Review,2026-03-26 21:23:11.353489,Quality,Completed,Medium
C0071,Decision,2026-03-27 04:23:11.804261,Quality,Completed,Medium
C0071,Customer Notification,2026-03-27 05:36:10.219624,Customer Service,Completed,Medium
C0071,Case Closed,2026-03-27 09:14:14.541748,Customer Service,Completed,Medium
C0072,Claim Received,2026-05-28 14:00:00.000000,Customer Service,Completed,High
C0072,Initial Review,2026-05-28 17:05:36.955405,Customer Service,Completed,High
C0072,Technical Assessment,2026-05-29 00:58:18.375866,Technical,Completed,High
C0072,Quality Review,2026-05-29 10:58:19.981226,Quality,Completed,High
C0072,Technical Assessment,2026-05-29 23:08:49.290488,Technical,Completed,High
C0072,Quality Review,2026-05-31 00:43:18.921600,Quality,Completed,High
C0072,Decision,2026-05-31 02:44:41.805949,Quality,Completed,High
C0072,Customer Notification,2026-05-31 04:07:44.060291,Customer Service,Completed,High
C0072,Case Closed,2026-05-31 07:01:29.120910,Customer Service,Completed,High
C0073,Claim Received,2026-03-27 10:00:00.000000,Customer Service,Completed,Medium
C0073,Initial Review,2026-03-27 11:22:54.828795,Customer Service,Completed,Medium
C0073,Technical Assessment,2026-03-27 22:48:37.311762,Technical,Completed,Medium
C0073,Quality Review,2026-03-29 05:26:23.430776,Quality,Completed,Medium
C0073,Decision,2026-03-29 13:11:21.055114,Quality,Completed,Medium
C0073,Customer Notification,2026-03-29 14:37:56.105343,Customer Service,Completed,Medium
C0073,Case Closed,2026-03-29 16:54:43.533339,Customer Service,Completed,Medium
C0074,Claim Received,2026-01-20 10:00:00.000000,Customer Service,Completed,High
C0074,Initial Review,2026-01-20 14:36:18.606824,Customer Service,Completed,High
C0074,Technical Assessment,2026-01-20 23:00:05.194546,Technical,Completed,High
C0074,Quality Review,2026-01-21 19:43:38.028907,Quality,Completed,High
C0074,Decision,2026-01-22 01:33:39.821053,Quality,Completed,High
C0074,Customer Notification,2026-01-22 04:43:43.457081,Customer Service,Completed,High
C0074,Case Closed,2026-01-22 09:24:45.469206,Customer Service,Completed,High
C0075,Claim Received,2026-06-11 12:00:00.000000,Customer Service,Completed,Medium
C0075,Initial Review,2026-06-11 16:58:53.934225,Customer Service,Completed,Medium
C0075,Technical Assessment,2026-06-12 01:54:31.822245,Technical,Completed,Medium
C0075,Quality Review,2026-06-14 23:09:15.474732,Quality,Completed,Medium
C0075,Decision,2026-06-15 03:22:00.206881,Quality,Completed,Medium
C0075,Customer Notification,2026-06-15 06:18:02.604752,Customer Service,Completed,Medium
C0075,Case Closed,2026-06-15 07:45:07.941824,Customer Service,Completed,Medium
C0076,Claim Received,2026-01-11 15:00:00.000000,Customer Service,Completed,Medium
